gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,conversational,timing,Conflict_of_Perspectives,Perspective conflict,484,0.005850074990806791,-0.0017981255431733152,0.013090920455390566,0.08191808191808192,bits per held-out trace,-0.001308372762598875,-0.015710146582396167,0.012074126316963987,conditional timing centroid difference: positive means later,0.18613339323398495,False
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,conversational,timing,Reconciliation,Reconciliation,484,0.024390755321782198,0.007428397191939541,0.04247346640471352,0.004995004995004995,bits per held-out trace,-0.13738467997426107,-0.15619541920331606,-0.11741146904145355,conditional timing centroid difference: positive means later,0.02491015478028465,True
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,conversational,timing,Question_and_Answering,Question–answer,458,0.017530294773553355,-0.006538341411878672,0.04077960454656953,0.06593406593406594,bits per held-out trace,0.043642889387938255,0.015812233495409146,0.07142030173027805,conditional timing centroid difference: positive means later,0.16126548610625047,False
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,conversational,timing,Perspective_Shift,Perspective shift,458,0.017753266614525497,-0.013388337502017898,0.047455763957827385,0.13286713286713286,bits per held-out trace,0.04520431881376641,0.03382070874935433,0.057122991358671264,conditional timing centroid difference: positive means later,0.25010283833813246,False
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,conversational,timing,Conflict_of_Perspectives,Perspective conflict,458,0.03152198918970086,0.005749039826799836,0.05387255974923708,0.006993006993006993,bits per held-out trace,0.056329679342881356,0.03738341788963045,0.07506493925022734,conditional timing centroid difference: positive means later,0.03159193747429042,True
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,conversational,timing,Reconciliation,Reconciliation,458,0.011648951226025179,-0.009860989069652375,0.03491140812748711,0.15684315684315683,bits per held-out trace,-0.0873553121299605,-0.1089568366076112,-0.06475487970949133,conditional timing centroid difference: positive means later,0.281438187980244,False
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,conversational,timing,Question_and_Answering,Question–answer,500,0.060723272921355494,0.014609087370146224,0.10762673609980519,0.006993006993006993,bits per held-out trace,0.14403107337030568,0.11722275644055857,0.1727395820873601,conditional timing centroid difference: positive means later,0.03159193747429042,True
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,conversational,timing,Perspective_Shift,Perspective shift,500,0.021871782418400577,-0.0001995252725361778,0.04144812265879606,0.01898101898101898,bits per held-out trace,-0.011468664320556932,-0.01965968761836265,-0.0030489713162789814,conditional timing centroid difference: positive means later,0.06393606393606394,False
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,conversational,timing,Conflict_of_Perspectives,Perspective conflict,500,-0.009746222844851857,-0.01898854835206084,0.0001545939185535353,0.97002997002997,bits per held-out trace,0.002055752829244084,-0.01663169152311312,0.019510875817946336,conditional timing centroid difference: positive means later,0.9751086609725353,False
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,conversational,timing,Reconciliation,Reconciliation,500,0.14773501528682317,0.09082341870903626,0.20285873526918857,0.000999000999000999,bits per held-out trace,0.17289748105537583,0.15785941346008814,0.18740260414067933,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,conversational,timing,Question_and_Answering,Question–answer,493,0.06184602397986504,0.028732723618409207,0.09462392320860166,0.000999000999000999,bits per held-out trace,-0.07012976498858692,-0.09289807623768187,-0.048102812700784904,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,conversational,timing,Perspective_Shift,Perspective shift,493,0.08590415088836513,0.03489715763491562,0.13265565519542968,0.000999000999000999,bits per held-out trace,-0.07473631676974024,-0.08332031319340266,-0.06517845856002502,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,conversational,timing,Conflict_of_Perspectives,Perspective conflict,493,-0.005549197680851087,-0.02165325688229445,0.010165349189629715,0.7682317682317682,bits per held-out trace,-0.034210759299435956,-0.055346043940873314,-0.015459886645171207,conditional timing centroid difference: positive means later,0.8286544915758399,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,conversational,timing,Reconciliation,Reconciliation,493,0.06357650919989837,0.02540609441182325,0.10516719928495542,0.000999000999000999,bits per held-out trace,0.0424509757891508,0.02327309826476041,0.06220900143300569,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,conversational,timing,Question_and_Answering,Question–answer,312,0.07784144642120025,0.019831520212229628,0.13242362634628596,0.005994005994005994,bits per held-out trace,-0.04747657599064159,-0.07921367111971751,-0.015039436996524653,conditional timing centroid difference: positive means later,0.028069491484125634,True
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,conversational,timing,Perspective_Shift,Perspective shift,312,0.03816362717978792,-1.2111665966109424e-05,0.07733617987620717,0.017982017982017984,bits per held-out trace,-0.019213635494576997,-0.02985443063277423,-0.008153377951112324,conditional timing centroid difference: positive means later,0.062208062208062215,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,conversational,timing,Conflict_of_Perspectives,Perspective conflict,312,0.030220001664542827,-0.006547563613937949,0.0659806619757556,0.054945054945054944,bits per held-out trace,-0.0657410664735757,-0.09624974343428919,-0.03893813782201057,conditional timing centroid difference: positive means later,0.14065934065934066,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,conversational,timing,Reconciliation,Reconciliation,312,0.07604629951161977,0.021180860747117072,0.13279549453321693,0.005994005994005994,bits per held-out trace,0.10305179284921107,0.07903235897721339,0.12884747474885141,conditional timing centroid difference: positive means later,0.028069491484125634,True
reasoner,DeepSeek-R1 Distill 8B,security,Security,conversational,timing,Question_and_Answering,Question–answer,398,0.0035773176215803015,-0.014503869372916041,0.022149297073460635,0.3836163836163836,bits per held-out trace,-0.021782613364399017,-0.06124409713989932,0.01662113807863444,conditional timing centroid difference: positive means later,0.520525410984775,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,conversational,timing,Perspective_Shift,Perspective shift,398,0.059855136816715275,0.01343814862569392,0.10144686200644111,0.008991008991008992,bits per held-out trace,0.055612732952352584,0.0420917950051994,0.07022210043124877,conditional timing centroid difference: positive means later,0.03752768970160275,True
reasoner,DeepSeek-R1 Distill 8B,security,Security,conversational,timing,Conflict_of_Perspectives,Perspective conflict,398,0.007422137720798878,-0.00773161501613874,0.021528068058783694,0.1798201798201798,bits per held-out trace,0.0864103018128568,0.06569652466833818,0.10695666144922862,conditional timing centroid difference: positive means later,0.311040311040311,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,conversational,timing,Reconciliation,Reconciliation,398,0.03905314953655049,0.0028027459658853267,0.07694753723817352,0.03196803196803197,bits per held-out trace,0.0829557833118576,0.06014221637144016,0.10572053340043495,conditional timing centroid difference: positive means later,0.09516065330018818,False
reasoner,DeepSeek-R1 Distill 8B,math,Math,cognitive,timing,verification,Verification,498,0.0068437620574471345,-0.007352577109995575,0.02098960244446659,0.1838161838161838,bits per held-out trace,0.03292079157443728,0.014926269202709456,0.05160953662924306,conditional timing centroid difference: positive means later,0.3137129537129537,False
reasoner,DeepSeek-R1 Distill 8B,math,Math,cognitive,timing,backtracking,Backtracking,498,0.0017929175583272818,-0.01738938813870297,0.01900281151914639,0.4275724275724276,bits per held-out trace,-0.05400992892488998,-0.08198787699638356,-0.02626934717071275,conditional timing centroid difference: positive means later,0.5642192858687705,False
reasoner,DeepSeek-R1 Distill 8B,math,Math,cognitive,timing,subgoal,Subgoal setting,498,0.01605797259209885,-0.016848108894051177,0.04348988094850172,0.15684315684315683,bits per held-out trace,-0.0380310212369504,-0.057684495343044775,-0.018652730148922377,conditional timing centroid difference: positive means later,0.281438187980244,False
reasoner,DeepSeek-R1 Distill 8B,math,Math,cognitive,timing,backward_chaining,Backward chaining,498,0.0056427650849427274,-0.007708560462838818,0.02152567494858189,0.23076923076923078,bits per held-out trace,-0.061532398411487,-0.16970704641124276,0.045911503309599117,conditional timing centroid difference: positive means later,0.3676986913501436,False
reasoner,DeepSeek-R1 Distill 8B,code,Code,cognitive,timing,verification,Verification,154,0.013123000711706842,-0.005380208967120279,0.03255003786096854,0.0989010989010989,bits per held-out trace,-0.0645141058272305,-0.08552003616348149,-0.04282255731303731,conditional timing centroid difference: positive means later,0.2098233258454253,False
reasoner,DeepSeek-R1 Distill 8B,code,Code,cognitive,timing,backtracking,Backtracking,154,0.06708403794277226,0.011399733421640796,0.1262767354928113,0.00999000999000999,bits per held-out trace,-0.10292878341153394,-0.13023032110185456,-0.07788889404502435,conditional timing centroid difference: positive means later,0.04081025357621102,True
reasoner,DeepSeek-R1 Distill 8B,code,Code,cognitive,timing,subgoal,Subgoal setting,154,-0.013988010840763388,-0.06984796898906222,0.03567714603811641,0.6863136863136863,bits per held-out trace,0.11428787267414492,0.08538412950868482,0.14286570418809538,conditional timing centroid difference: positive means later,0.7705978232294022,False
reasoner,DeepSeek-R1 Distill 8B,code,Code,cognitive,timing,backward_chaining,Backward chaining,154,0.017114020747104167,-0.009267079541350627,0.0419416062296418,0.11188811188811189,bits per held-out trace,-0.0995515970091077,-0.21902223665779047,0.03387854093742308,conditional timing centroid difference: positive means later,0.22613176297386825,False
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,cognitive,timing,verification,Verification,484,-0.0030921358839500913,-0.01690055002682018,0.010684566428728528,0.6663336663336663,bits per held-out trace,-0.043301244977432596,-0.05930816760468385,-0.025434915931776377,conditional timing centroid difference: positive means later,0.7570181297991948,False
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,cognitive,timing,backtracking,Backtracking,484,0.006236632636448465,-0.005555307248993154,0.01950757980618872,0.19880119880119881,bits per held-out trace,-0.02388254080189456,-0.0445887615189836,-0.004641802079403681,conditional timing centroid difference: positive means later,0.3319115666941754,False
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,cognitive,timing,subgoal,Subgoal setting,484,0.024592931415213314,-0.0016979147316718104,0.05029738529238552,0.03296703296703297,bits per held-out trace,-0.0234212341501574,-0.04293781920584684,-0.00430346051444246,conditional timing centroid difference: positive means later,0.09737954353338969,False
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,cognitive,timing,backward_chaining,Backward chaining,484,-0.006210883695733911,-0.017317555792242707,0.004783503630652053,0.8641358641358642,bits per held-out trace,0.06498953439582855,0.0036901494588943997,0.12427485503883154,conditional timing centroid difference: positive means later,0.8964835703380178,False
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,cognitive,timing,verification,Verification,458,0.009331115407240144,-0.0038128652445961345,0.02237184966473842,0.0939060939060939,bits per held-out trace,0.007856625767346026,-0.009374780827922626,0.025272588780419263,conditional timing centroid difference: positive means later,0.20605680034251464,False
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,cognitive,timing,backtracking,Backtracking,458,0.01726087094235137,-0.008913915685697184,0.04251026886722278,0.0959040959040959,bits per held-out trace,0.04548646891589214,0.018171703591111015,0.0724247604092835,conditional timing centroid difference: positive means later,0.2068942293661395,False
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,cognitive,timing,subgoal,Subgoal setting,458,0.0446680647851761,0.01751921463125922,0.07197017326874645,0.000999000999000999,bits per held-out trace,-0.12334364576433654,-0.14548149417716774,-0.10278126452465007,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,cognitive,timing,backward_chaining,Backward chaining,458,-0.002671533202405783,-0.013453058782949556,0.008112365608889458,0.6603396603396603,bits per held-out trace,-0.06111604128368303,-0.1285742255606873,0.004098151289861522,conditional timing centroid difference: positive means later,0.7524345091110669,False
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,cognitive,timing,verification,Verification,500,0.012462156527396967,0.004593179839892376,0.021540562431374585,0.000999000999000999,bits per held-out trace,0.1258648253462099,0.06626948543846062,0.18599841505742568,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,cognitive,timing,backtracking,Backtracking,500,0.058406498508839916,0.038453718501719004,0.07982123898876899,0.000999000999000999,bits per held-out trace,0.24706469181879043,0.20092431262504873,0.2922150076565244,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,cognitive,timing,subgoal,Subgoal setting,500,0.06396572991045764,0.024091094937681773,0.10389353796579777,0.000999000999000999,bits per held-out trace,0.13214020246248254,0.11185846064403766,0.14965786119946714,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,cognitive,timing,backward_chaining,Backward chaining,500,0.004114869316834452,0.0005519283517274385,0.009391787708400419,0.004995004995004995,bits per held-out trace,,,,conditional timing centroid difference: positive means later,0.02491015478028465,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,cognitive,timing,verification,Verification,493,0.01818651545483484,-0.00803188790681084,0.043163890162606015,0.06593406593406594,bits per held-out trace,0.027981232032953995,0.006196613874131374,0.05132606556759006,conditional timing centroid difference: positive means later,0.16126548610625047,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,cognitive,timing,backtracking,Backtracking,493,0.047098957799728045,0.01742691300047122,0.07342814229139781,0.002997002997002997,bits per held-out trace,-0.10132188061192365,-0.12640890187245143,-0.07610122866863585,conditional timing centroid difference: positive means later,0.016924252218369868,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,cognitive,timing,subgoal,Subgoal setting,493,0.08252349434424405,0.04623888586095879,0.11710212136389095,0.000999000999000999,bits per held-out trace,0.08533894922059443,0.06889539286122541,0.10147128539434555,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,cognitive,timing,backward_chaining,Backward chaining,493,-0.0033293741473484247,-0.010871205101869516,0.00389201443636908,0.7952047952047953,bits per held-out trace,0.07422364431346029,-0.07156660654617124,0.2175382475985926,conditional timing centroid difference: positive means later,0.8469314618899105,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,cognitive,timing,verification,Verification,312,0.007434065891609528,-0.028907674416995655,0.04294219777438758,0.34465534465534464,bits per held-out trace,-0.050454995340939,-0.12630186754741768,0.023693036941218073,conditional timing centroid difference: positive means later,0.48836772084004554,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,cognitive,timing,backtracking,Backtracking,312,-0.019567443339067014,-0.05599915436060172,0.01289643211394297,0.8611388611388612,bits per held-out trace,0.11098564012043433,0.05218694599658956,0.16759514352660299,conditional timing centroid difference: positive means later,0.8961445059006036,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,cognitive,timing,subgoal,Subgoal setting,312,0.07079850872787911,0.030392884000291564,0.10912617771083502,0.000999000999000999,bits per held-out trace,0.044301505456500745,0.018583406509939598,0.06855981867409548,conditional timing centroid difference: positive means later,0.0073772381464689155,True
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,cognitive,timing,backward_chaining,Backward chaining,312,0.005448783697546965,-0.016363017664364134,0.029915938894124024,0.36063936063936064,bits per held-out trace,-0.08909456429535628,-0.2883239333519742,0.11332612445553705,conditional timing centroid difference: positive means later,0.4999477057238791,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,cognitive,timing,verification,Verification,398,0.0038447985532350237,-0.010719548677262549,0.018547940755964897,0.3116883116883117,bits per held-out trace,-0.004691754926330671,-0.033499314323581365,0.022106108846623514,conditional timing centroid difference: positive means later,0.4618151079689542,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,cognitive,timing,backtracking,Backtracking,398,0.025736185735466974,0.0016959218898671708,0.04813184767930262,0.01898101898101898,bits per held-out trace,0.07883186401492259,0.04648102972075209,0.11534304808108028,conditional timing centroid difference: positive means later,0.06393606393606394,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,cognitive,timing,subgoal,Subgoal setting,398,0.04168858295053291,0.0013099031016170488,0.0815167713627525,0.03396603396603397,bits per held-out trace,-0.13831920996906957,-0.16283384563961245,-0.11506284773363143,conditional timing centroid difference: positive means later,0.09956455757982476,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,cognitive,timing,backward_chaining,Backward chaining,398,0.00805940335928117,-0.008043393490588049,0.023719442689674256,0.17882117882117882,bits per held-out trace,0.06958077148904551,-0.0199857557766885,0.15742487681976086,conditional timing centroid difference: positive means later,0.31071191252186725,False
gemma4_e4b,Gemma 4 E4B,math,Math,conversational,timing,Question_and_Answering,Question–answer,485,-0.005901826311351137,-0.021314512521824345,0.009977583725210633,0.7732267732267732,bits per held-out trace,0.051246642546873944,-0.00926688085948997,0.10206099560442214,conditional timing centroid difference: positive means later,0.8317061090170333,False
gemma4_e4b,Gemma 4 E4B,math,Math,conversational,timing,Perspective_Shift,Perspective shift,485,0.0296393183646397,-0.0048793238195249,0.06392110519261629,0.04995004995004995,bits per held-out trace,-0.02978206594360111,-0.049939066340480814,-0.010565498710662763,conditional timing centroid difference: positive means later,0.1296001296001296,False
gemma4_e4b,Gemma 4 E4B,math,Math,conversational,timing,Conflict_of_Perspectives,Perspective conflict,485,0.047288786553056975,0.019938567159951643,0.0751136882940987,0.000999000999000999,bits per held-out trace,-0.1192028728045822,-0.1687653020234997,-0.07363235576219271,conditional timing centroid difference: positive means later,0.0073772381464689155,True
gemma4_e4b,Gemma 4 E4B,math,Math,conversational,timing,Reconciliation,Reconciliation,485,0.028823897660289026,0.011438898588025378,0.048020172838382,0.001998001998001998,bits per held-out trace,0.027719040624317293,-0.006934881745738991,0.06087274635527187,conditional timing centroid difference: positive means later,0.012178297892583607,True
gemma4_e4b,Gemma 4 E4B,code,Code,conversational,timing,Question_and_Answering,Question–answer,175,0.033353087933654005,-0.008720245207121936,0.0757953436164809,0.04695304695304695,bits per held-out trace,-0.18039623505922653,-0.24108149183752114,-0.12363204513955824,conditional timing centroid difference: positive means later,0.1226528573467349,False
gemma4_e4b,Gemma 4 E4B,code,Code,conversational,timing,Perspective_Shift,Perspective shift,175,0.04918768967537129,-0.006427897749552914,0.10395715804858023,0.03596403596403597,bits per held-out trace,-0.08927218064865666,-0.10658206748934035,-0.07007583820598697,conditional timing centroid difference: positive means later,0.10306111798649113,False
gemma4_e4b,Gemma 4 E4B,code,Code,conversational,timing,Conflict_of_Perspectives,Perspective conflict,175,0.038369098896871595,0.0017725775764194246,0.07587671964155174,0.013986013986013986,bits per held-out trace,-0.20449316141973856,-0.24096668542416627,-0.16357948012801785,conditional timing centroid difference: positive means later,0.053706293706293706,False
gemma4_e4b,Gemma 4 E4B,code,Code,conversational,timing,Reconciliation,Reconciliation,175,0.046110652916188086,0.004710612357338798,0.08753418766172277,0.024975024975024976,bits per held-out trace,-0.22362598487413954,-0.2636844935114632,-0.1830761935147447,conditional timing centroid difference: positive means later,0.0792595833918148,False
gemma4_e4b,Gemma 4 E4B,gpqa,GPQA,conversational,timing,Question_and_Answering,Question–answer,500,0.003994684160014512,-0.00913829296301759,0.016670401126358998,0.2677322677322677,bits per held-out trace,0.014823068030712983,-0.035096958458383724,0.06326687901375183,conditional timing centroid difference: positive means later,0.41123676323676317,False
gemma4_e4b,Gemma 4 E4B,gpqa,GPQA,conversational,timing,Perspective_Shift,Perspective shift,500,0.038707471240923025,0.008891830214480919,0.0669152879785874,0.002997002997002997,bits per held-out trace,-0.05799569463521104,-0.07264230292063525,-0.04155318895450015,conditional timing centroid difference: positive means later,0.016924252218369868,True
gemma4_e4b,Gemma 4 E4B,gpqa,GPQA,conversational,timing,Conflict_of_Perspectives,Perspective conflict,500,-0.00035112619676336943,-0.010605086068003198,0.008270898969649117,0.5624375624375625,bits per held-out trace,-0.029712954114789247,-0.05900599741073943,-0.0022033032502020433,conditional timing centroid difference: positive means later,0.6813123784732619,False
gemma4_e4b,Gemma 4 E4B,gpqa,GPQA,conversational,timing,Reconciliation,Reconciliation,500,0.023715617461580015,-0.0052681812946889645,0.05591704685081782,0.06893106893106893,bits per held-out trace,0.05281019912110807,0.027047756431519666,0.0770614381194228,conditional timing centroid difference: positive means later,0.16507129234401963,False
gemma4_e4b,Gemma 4 E4B,planning,Planning,conversational,timing,Question_and_Answering,Question–answer,500,-0.002440431097109175,-0.01767398939715876,0.012815982774845506,0.5974025974025974,bits per held-out trace,0.01754919288044532,-0.01785362002157862,0.053059065145689324,conditional timing centroid difference: positive means later,0.7058541458541459,False
gemma4_e4b,Gemma 4 E4B,planning,Planning,conversational,timing,Perspective_Shift,Perspective shift,500,0.03825689551464784,0.01016980009940163,0.06597068294006316,0.006993006993006993,bits per held-out trace,0.04848024610853374,0.030689642000617693,0.06444846553435513,conditional timing centroid difference: positive means later,0.03159193747429042,True
gemma4_e4b,Gemma 4 E4B,planning,Planning,conversational,timing,Conflict_of_Perspectives,Perspective conflict,500,-0.007105939287279735,-0.02788666919325067,0.013508931714999063,0.7412587412587412,bits per held-out trace,0.02594724892347333,-0.005818309641994681,0.060339594436219265,conditional timing centroid difference: positive means later,0.8063551179698488,False
gemma4_e4b,Gemma 4 E4B,planning,Planning,conversational,timing,Reconciliation,Reconciliation,500,0.00973898800636818,-0.005978648115565281,0.026719605397321745,0.13086913086913088,bits per held-out trace,0.01525884442120895,-0.015645262345790698,0.04504477392732831,conditional timing centroid difference: positive means later,0.2487809220482488,False
gemma4_e4b,Gemma 4 E4B,moral,Moral,conversational,timing,Question_and_Answering,Question–answer,500,0.008417333326877692,-0.0019469988905735794,0.019669541436671177,0.06893106893106893,bits per held-out trace,0.09841518262153393,0.05852677912423436,0.13699647759278416,conditional timing centroid difference: positive means later,0.16507129234401963,False
gemma4_e4b,Gemma 4 E4B,moral,Moral,conversational,timing,Perspective_Shift,Perspective shift,500,0.039563190191053886,0.013302949189155996,0.06468036474515988,0.003996003996003996,bits per held-out trace,0.05019372402947386,0.018640652453580243,0.0800602970070953,conditional timing centroid difference: positive means later,0.021612190626275132,True
gemma4_e4b,Gemma 4 E4B,moral,Moral,conversational,timing,Conflict_of_Perspectives,Perspective conflict,500,0.022318747877808805,0.0011160414619302244,0.04392357136989336,0.023976023976023976,bits per held-out trace,0.2087946921368432,0.17656320005851286,0.24286169647632272,conditional timing centroid difference: positive means later,0.07802367124401023,False
gemma4_e4b,Gemma 4 E4B,moral,Moral,conversational,timing,Reconciliation,Reconciliation,500,0.052474587977590456,0.018179201467566762,0.08682903718111903,0.000999000999000999,bits per held-out trace,0.027254903769735828,-0.0022357627024986114,0.05815666068553611,conditional timing centroid difference: positive means later,0.0073772381464689155,True
gemma4_e4b,Gemma 4 E4B,idea,Idea,conversational,timing,Question_and_Answering,Question–answer,500,-0.0019059892968174292,-0.021046397776899622,0.016407957828476333,0.5684315684315684,bits per held-out trace,-0.07668137480050385,-0.10624914748588095,-0.04780256743941638,conditional timing centroid difference: positive means later,0.6842561826887845,False
gemma4_e4b,Gemma 4 E4B,idea,Idea,conversational,timing,Perspective_Shift,Perspective shift,500,0.1228327165931793,0.06869925668997703,0.1726673271594277,0.000999000999000999,bits per held-out trace,-0.021956100280733026,-0.03427852148832572,-0.008547229393075726,conditional timing centroid difference: positive means later,0.0073772381464689155,True
gemma4_e4b,Gemma 4 E4B,idea,Idea,conversational,timing,Conflict_of_Perspectives,Perspective conflict,500,0.014615747486326719,-0.004305926848820844,0.032617484097022954,0.06693306693306693,bits per held-out trace,-0.03352713879247238,-0.058856153664190114,-0.008045026571558365,conditional timing centroid difference: positive means later,0.16267277026770696,False
gemma4_e4b,Gemma 4 E4B,idea,Idea,conversational,timing,Reconciliation,Reconciliation,500,0.0527090967330741,0.017216661189749228,0.09216236344470723,0.004995004995004995,bits per held-out trace,-0.10562901640063271,-0.13428092227036387,-0.07608186566584361,conditional timing centroid difference: positive means later,0.02491015478028465,True
gemma4_e4b,Gemma 4 E4B,safety,Safety,conversational,timing,Question_and_Answering,Question–answer,57,0.07141784545333181,-0.0017008659727534062,0.16263416944340353,0.04295704295704296,bits per held-out trace,0.30958267927734395,0.16063040808693363,0.41884939300459445,conditional timing centroid difference: positive means later,0.11535317829024125,False
